detector,dataset,granularity,strategy,alpha,ucb_method,delta,mean_test_risk,mean_test_coverage,target_met_rate,mean_guarantee_margin,worst_group_target_met_rate,worst_group_test_risk
mock,toy_det,fine,groupwise,0.05,clopper_pearson,0.05,0.0,1.0,1.0,0.0149649693950579,1.0,0.0
mock,toy_det,fine,groupwise,0.1,clopper_pearson,0.05,0.0,1.0,1.0,0.0649649693950579,1.0,0.0
mock,toy_det,fine,groupwise,0.2,clopper_pearson,0.05,0.0,1.0,1.0,0.1649649693950579,1.0,0.0
mock,toy_det,fine,hierarchy,0.05,clopper_pearson,0.05,0.0,1.0,1.0,0.0413292853103632,,
mock,toy_det,fine,hierarchy,0.1,clopper_pearson,0.05,0.0,1.0,1.0,0.0913292853103632,,
mock,toy_det,fine,hierarchy,0.2,clopper_pearson,0.05,0.0,1.0,1.0,0.1913292853103632,,
mock,toy_det,mixed,flat,0.05,clopper_pearson,0.05,0.0122213960490563,0.8679757343550447,0.8333333333333334,0.0290632004079904,,
mock,toy_det,mixed,flat,0.1,clopper_pearson,0.05,0.0274944233435823,0.8960727969348659,1.0,0.0650727437634997,,
mock,toy_det,mixed,flat,0.2,clopper_pearson,0.05,0.0574923081006643,0.9431673052362708,1.0,0.1278146869168489,,
mock,toy_det,mixed,groupwise,0.05,clopper_pearson,0.05,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3087124338650304,0.6666666666666666,0.3333333333333333
mock,toy_det,mixed,groupwise,0.1,clopper_pearson,0.05,0.0114045618247298,0.9663154533844188,1.0,0.0503459206988808,1.0,0.0139296187683284
mock,toy_det,mixed,groupwise,0.2,clopper_pearson,0.05,0.0215345638798407,0.9803639846743296,1.0,0.1361412919690637,1.0,0.0259259259259259
mock,toy_det,mixed,hierarchy,0.05,clopper_pearson,0.05,0.0095996732026143,0.9636015325670496,0.8333333333333334,0.0345139096086471,,
mock,toy_det,mixed,hierarchy,0.1,clopper_pearson,0.05,0.0140350877192982,0.9698275862068964,1.0,0.0776693213327045,,
mock,toy_det,mixed,hierarchy,0.2,clopper_pearson,0.05,0.0272285813388831,0.986749680715198,1.0,0.1596293888633909,,
mock,toy_det,standard,flat,0.05,clopper_pearson,0.05,0.0,1.0,1.0,0.0413292853103632,,
mock,toy_det,standard,flat,0.1,clopper_pearson,0.05,0.0,1.0,1.0,0.0913292853103632,,
mock,toy_det,standard,flat,0.2,clopper_pearson,0.05,0.0,1.0,1.0,0.1913292853103632,,
mock,toy_det,standard,groupwise,0.05,clopper_pearson,0.05,0.0,1.0,1.0,0.0149649693950579,1.0,0.0
mock,toy_det,standard,groupwise,0.1,clopper_pearson,0.05,0.0,1.0,1.0,0.0649649693950579,1.0,0.0
mock,toy_det,standard,groupwise,0.2,clopper_pearson,0.05,0.0,1.0,1.0,0.1649649693950579,1.0,0.0
mock,toy_det,standard,hierarchy,0.05,clopper_pearson,0.05,0.0,1.0,1.0,0.0413292853103632,,
mock,toy_det,standard,hierarchy,0.1,clopper_pearson,0.05,0.0,1.0,1.0,0.0913292853103632,,
mock,toy_det,standard,hierarchy,0.2,clopper_pearson,0.05,0.0,1.0,1.0,0.1913292853103632,,
